age,breed,base_energy_level,hours_since_last_activity,total_distance_24h,total_duration_24h,num_activities_24h,hour_of_day,day_of_week,energy_state,energy_state_class,energy_score
8,Chihuahua,medium,0.6018060485163819,3026.2114100828817,90.32095648218672,3,22,6,low,0,0.11932169166483339
13,Bulldog,low,20.95688927364847,3159.9117456040794,4.284440533510215,1,8,3,medium,1,0.4323090151574543
14,Chihuahua,medium,2.5972366112483978,1735.811860682811,43.92231499930204,1,11,5,low,0,0.2959994443815828
1,Labrador,high,1.5338919413328507,5057.7248344576055,7.71264719253889,0,10,0,high,2,0.9528197576400773
12,Rottweiler,medium,4.211550185263242,10847.035089468003,50.234981584924014,2,6,2,low,0,0.0
3,Beagle,high,5.627898442580918,1540.2048513593168,62.0292257723615,4,2,1,high,2,0.8463129518638859
14,Dachshund,medium,12.856125923377462,3019.4683379705616,40.178684784854,2,10,3,medium,1,0.5493206198159224
2,Bulldog,low,0.3538832203334697,5891.646161074572,19.523381383877915,2,8,5,low,0,0.0869241638813887
2,Corgi,medium,2.0898511953610535,4618.923735374329,44.672440607844095,1,22,0,low,0,0.1626809942806142
9,Labrador,high,15.547194554234416,767.342068411668,84.63749797653213,4,19,5,high,2,1.0
1,Rottweiler,medium,0.9659428152832863,2776.333450595777,130.4586923150853,0,6,4,medium,1,0.44003897576459494
9,German Shepherd,high,19.37811480815362,8214.0136339479,54.94897303231867,0,9,5,high,2,0.8427553295182231
5,Dachshund,medium,1.7321916489195828,3720.6344373841016,12.24887939751364,2,18,0,medium,1,0.4416762627451628
5,Golden Retriever,high,1.214813539759132,819.22442530902,14.5800575020231,0,4,4,high,2,0.9346432830557199
9,Poodle,medium,11.66006326597732,3262.4539632396936,75.59039493497437,4,16,6,medium,1,0.4762778293011378
8,Husky,high,14.782757593389508,8366.880518602564,49.40336664158912,3,6,3,high,2,0.7708580455030318
13,German Shepherd,high,0.3131110348077549,5140.965822716266,137.24607544815237,4,4,1,low,0,0.15364537926343907
10,Poodle,medium,4.145622110927972,1877.9826563200618,71.57611316052066,3,0,5,medium,1,0.4441411262349608
5,Corgi,medium,18.104798241914732,861.5495467641579,148.76693973323998,2,1,4,medium,1,0.5448029818929627
8,Husky,high,0.1443670634908841,1461.6521020280131,21.14927609713202,2,22,5,high,2,0.7118338013603372
10,Shih Tzu,low,11.578220534055461,951.3954924659593,51.22793245736435,2,21,3,low,0,0.1911501148762226
10,German Shepherd,high,4.703919046458378,10507.41171429987,67.1372195686988,5,6,5,medium,1,0.4301108989945671
2,Boxer,high,0.07355056552708393,4332.825448892477,23.905829793221205,1,1,1,high,2,0.681491741342183
5,Poodle,medium,9.807536847097357,1673.3081890242086,47.03091197476007,1,23,1,medium,1,0.46214984283993654
4,Beagle,high,5.93298397261411,2268.9916671374813,114.49230747651498,5,12,1,high,2,0.6765127974906988
13,Pomeranian,medium,2.8660963188112714,2703.695514628296,38.21554855249574,3,21,5,low,0,0.10667433638791729
2,Husky,high,5.560825476984608,2698.6076883628725,158.07979573411362,2,18,6,medium,1,0.5355644739793537
13,Dachshund,medium,4.463943017191722,4473.022278754689,52.15688678551384,2,12,4,low,0,0.1422921632641294
6,Rottweiler,medium,13.991129641648065,7442.593477099193,9.486672939890582,6,22,5,low,0,0.2795798697184564
10,Corgi,medium,4.590064056228599,2038.919298196106,64.85594946095586,5,6,4,medium,1,0.6086927027263206
12,Golden Retriever,high,20.40212778496576,10740.808480591479,33.036245308794825,1,11,0,medium,1,0.41299634097528687
13,Border Collie,high,2.869047596031848,2344.2648053435973,37.70737951705348,0,12,5,medium,1,0.6128931228206145
9,Pomeranian,medium,24.763991106542562,1468.120634771958,26.6103738145894,0,23,0,high,2,0.7747866791529184
5,Labrador,high,3.2993649032071164,6894.320841884487,41.8742119868802,2,2,4,medium,1,0.5366446345731822
13,Boxer,high,0.6903028676407499,1641.1948568513724,26.20766916016359,2,7,2,high,2,0.7975141834825212
13,Corgi,medium,1.1786242855153564,4575.051142976415,16.064956205198705,1,13,2,low,0,0.1716449456670076
9,Poodle,medium,6.029404684429759,5840.476443195007,20.010626023863175,3,1,4,medium,1,0.3667015930891376
13,Dachshund,medium,4.416802011095309,675.4724552337142,91.61371357103204,4,9,3,medium,1,0.42071740227665216
1,Shih Tzu,low,1.5433432426857383,1316.4755105870627,107.31627030279012,1,15,0,low,0,0.1117765143192299
12,German Shepherd,high,6.063344120114382,1573.1778958509403,84.9620240858564,1,3,0,medium,1,0.5942600013695423
7,German Shepherd,high,1.9737231564208728,4166.2572405683595,26.109254210739113,1,7,0,high,2,0.8676468159793986
8,Border Collie,high,1.0875481351309668,7322.709861628638,14.32650140378339,2,11,3,medium,1,0.5429469570450061
2,Dachshund,medium,39.40779226229844,6004.39243745871,101.99940278325454,2,4,1,high,2,0.7082011511659818
13,German Shepherd,high,6.240647535115813,3127.861940864342,46.184426046212856,3,7,5,high,2,0.7508780106845376
1,Beagle,high,9.9117671816982,5346.563100213459,27.81930366701568,4,14,6,high,2,0.8748540745146233
12,Beagle,high,8.148594366318038,3250.1602427327925,22.960127189184,3,21,5,medium,1,0.533399973568373
4,German Shepherd,high,3.624128975776297,1700.4633470177093,103.30700196046273,5,6,2,high,2,0.8501068438740523
12,Beagle,high,2.717634406871546,2875.022184122084,71.78847576675268,1,4,1,medium,1,0.4933213863169856
2,Border Collie,high,8.289598670006708,3682.9967335291135,37.93503152318963,0,10,2,high,2,0.9723425950137243
4,Border Collie,high,10.993114648783369,3679.2568708380854,160.88214290617088,2,20,5,medium,1,0.41025780796401046
1,Pomeranian,medium,0.5629926831931866,2444.816707273485,51.4337118597339,0,9,3,medium,1,0.650776595967476
6,Chihuahua,medium,0.7743770145848261,2772.171248706596,59.27031669270126,2,9,3,medium,1,0.5150668835889315
4,Labrador,high,2.2581934574913536,6991.383201731358,51.00570996304665,1,14,4,medium,1,0.4906392906133578
9,Bulldog,low,22.275219519254378,3454.2780978425626,168.95852616052179,4,21,0,low,0,0.0
2,Bulldog,low,6.450119626408338,9173.736267027096,38.69605820109753,0,12,0,low,0,0.0
12,Chihuahua,medium,2.2946638375577497,3057.2913656021124,43.09192548165501,1,0,4,low,0,0.21374376831903158
4,Chihuahua,medium,3.6293270215955284,7249.833324567465,71.98065708126835,2,4,3,low,0,0.11221380818270663
12,Boxer,high,4.6121045995082826,3344.963429343584,41.799515888954446,2,2,1,medium,1,0.5716718145088036
8,Chihuahua,medium,3.6763976602684143,4415.581388020716,102.36742430637543,5,11,3,low,0,0.20708651695729194
2,Chihuahua,medium,15.026151457593766,3500.677870978248,32.96970276548061,1,14,5,medium,1,0.624637595120833
5,Husky,high,2.5854386398068647,5066.913189335995,53.864150257232865,0,4,0,medium,1,0.6044154769935393
2,Pomeranian,medium,6.808776816680114,1500.2049514133844,77.77901876563723,2,9,5,medium,1,0.6456864362791057
6,Boxer,high,3.392099852835722,837.3081833884438,33.69030708858607,4,9,5,high,2,1.0
9,Boxer,high,4.770245742373455,3298.9163236119907,88.95800078182506,1,5,4,medium,1,0.6591741143349422
8,Rottweiler,medium,5.00227131485779,10200.677725691907,36.86407627213575,3,0,5,low,0,0.04583700102577605
6,Border Collie,high,0.7633804879869375,4317.763950565526,32.09838466528037,2,16,3,high,2,0.6734112094359831
1,Boxer,high,3.3407318147474534,1739.0793846059598,86.4328607106523,1,14,0,high,2,0.8352519487261358
2,Shih Tzu,low,5.3822522343604335,3776.7978277897864,34.00483606806841,3,3,4,low,0,0.11141757740178236
13,Beagle,high,5.465518077495231,8606.115251522528,41.407213054776406,1,14,6,low,0,0.2712070202299611
3,Bulldog,low,0.20705346945020414,8711.851258844308,115.62706374471055,2,15,4,low,0,0.0
1,Poodle,medium,6.772368898479508,935.5633847054293,57.813404635007174,0,17,4,high,2,0.6788721669714814
3,Dachshund,medium,20.66873255673907,4212.966303272967,67.9892620288682,3,9,6,high,2,0.7383944093437694
4,Husky,high,1.8646383389746428,8002.0407710848285,187.46898527718764,2,3,1,low,0,0.08228239619151849
14,Labrador,high,1.5574476396586763,1323.5743150060605,72.27483717221534,3,18,1,medium,1,0.5658559088300759
6,Dachshund,medium,3.6539867178136824,8814.187107009617,42.21337021283301,0,21,0,low,0,0.0
13,Dachshund,medium,5.008365727593166,4186.394960812845,58.13391733729106,4,0,0,low,0,0.15362093780122105
9,German Shepherd,high,6.024344412920845,13957.695704312086,80.87815273454632,0,7,4,low,0,0.2107486161202565
11,Border Collie,high,0.1677298790557455,1864.0582464531378,19.020359875458542,5,2,3,medium,1,0.6434011035084277
11,Dachshund,medium,2.76700961377297,456.09042005583905,68.28497714731854,3,17,3,low,0,0.3147056254912361
1,Corgi,medium,5.6589957335526675,1983.653437886588,67.89781602855953,2,5,4,medium,1,0.5722195158812836
4,Labrador,high,0.5027609371287177,5249.524365153428,51.196756863977846,2,18,3,medium,1,0.565415994882995
9,Shih Tzu,low,6.165070274500174,3604.995066026169,61.68458220495528,1,6,3,low,0,0.21557334510104453
2,Rottweiler,medium,7.441156904941829,4511.028289075187,130.84383236818326,0,6,6,medium,1,0.34291467015072774
6,Pomeranian,medium,0.2230293064244913,7657.371464100938,100.293978586449,3,18,0,low,0,0.0
7,Pomeranian,medium,0.18864130215880687,2251.2626761181814,27.537271248151445,2,22,1,low,0,0.31589174968184397
1,German Shepherd,high,27.67369390847928,4330.177621794936,42.67079043914321,0,5,4,high,2,1.0
2,Bulldog,low,7.032088193548796,4056.1306402117293,72.84126300190212,4,21,6,low,0,0.0
6,German Shepherd,high,6.43953413347988,576.6645567479659,60.45637078330249,1,12,5,high,2,0.9215847685281972
6,Labrador,high,1.2226638778673131,7762.230386248218,25.52600607551547,0,7,1,medium,1,0.6408288929341068
6,Pomeranian,medium,5.991371518013438,4547.487223375436,85.35377957772127,5,20,6,low,0,0.130289176286728
11,Boxer,high,7.9153261743885555,3019.8674361324292,27.18657340015185,5,6,6,high,2,0.8327636232381506
5,Dachshund,medium,8.048306154770842,6269.729278521811,73.93835085928247,2,10,1,medium,1,0.38977546871999924
8,Boxer,high,1.5311582522475848,1864.7584657547827,27.163370260235116,1,15,1,high,2,0.8457253706082517
3,Golden Retriever,high,4.779662371795087,946.3019955303691,41.88308533828244,1,8,4,high,2,1.0
9,Chihuahua,medium,6.432361761242589,6230.1006905620325,104.45099157050967,1,6,1,low,0,0.2889391756607137
7,Golden Retriever,high,3.5940816257437214,1012.2518159118719,32.65741578843122,4,12,2,high,2,0.9175227120032716
12,Golden Retriever,high,0.5716674573993834,1632.5107384611415,86.17008784786704,2,10,2,medium,1,0.6461519270293203
8,Corgi,medium,5.828466460835084,1711.4186860091988,41.48019537849006,0,20,6,medium,1,0.4074221647404742
9,Beagle,high,5.899815585305851,3461.782768669105,58.32920882864363,1,9,1,high,2,0.8948002715633422
13,Poodle,medium,4.076924357264161,1051.4301215106493,59.32305328209701,3,3,1,low,0,0.32322196545852117
3,Golden Retriever,high,5.202282631286404,4629.4352181887325,65.11315689015044,6,23,5,medium,1,0.49615570520473995
1,Shih Tzu,low,2.7005319423635212,5338.116225428962,92.2177952619696,1,20,4,low,0,0.0
1,Poodle,medium,8.769496897519897,3169.7013482514976,93.80619309020449,3,8,1,medium,1,0.6381273846713972
4,Pomeranian,medium,2.0884407433380665,1540.1848093826095,71.79771627732532,3,12,3,medium,1,0.4295686331326979
8,Border Collie,high,0.8052685936926228,8644.593917262206,44.98301046048081,1,1,1,medium,1,0.38228798204127606
6,Husky,high,8.102423403051557,926.2613663008987,35.24506273833566,1,0,6,high,2,0.9913520512269662
2,German Shepherd,high,0.3192912433771367,9311.91428549701,51.170925323799764,4,5,0,low,0,0.3186793502836322
6,Poodle,medium,2.6567079823724358,306.5773302240362,134.98025832380608,1,23,5,low,0,0.2050998474165832
14,Dachshund,medium,5.6670499274945225,1674.5654932295988,139.07988680456532,0,3,3,low,0,0.11294385218638608
5,Poodle,medium,7.46678859679931,1572.7395616334384,30.092831999396992,3,18,0,medium,1,0.6215166895834897
3,Boxer,high,5.098242893694676,5580.43794995527,77.42653815540609,0,6,6,high,2,0.7065780925090799
11,Chihuahua,medium,12.433345363508108,1084.8915721940787,34.060526727522905,1,0,0,medium,1,0.5236442782413497
11,Pomeranian,medium,8.7142665905136,8133.518298328173,40.28484037271611,1,17,6,low,0,0.023181244343745994
7,Dachshund,medium,2.0682730180272424,1869.1449621654526,88.75771834787123,2,17,6,medium,1,0.36709489003418205
12,Pomeranian,medium,2.2875976052666585,9218.494002515292,37.948393931295655,1,4,5,low,0,0.0
12,Shih Tzu,low,1.291662418515536,2615.3922242346534,48.51618581602661,2,16,0,low,0,0.0
5,Corgi,medium,6.566251547738203,1301.9279192226127,81.62350357483525,5,9,0,medium,1,0.6439297583718584
5,Beagle,high,7.963387019978631,5595.569960663043,56.80061338377261,4,8,1,high,2,0.8049873859004298
13,Border Collie,high,0.40620756396157487,3141.0850161756325,122.7862762971961,7,18,4,low,0,0.3113393343524981
13,Rottweiler,medium,3.703077536449336,5165.666464437431,33.75483529575071,0,1,6,low,0,0.13405754950186627
4,Beagle,high,17.876464049588076,2938.6216412506183,50.72666288417523,1,7,4,high,2,1.0
10,Rottweiler,medium,1.4265400928031426,1398.6337651185308,68.78543385156435,0,10,0,medium,1,0.5845607243440296
2,Shih Tzu,low,4.580916149327855,6012.989343349329,30.856610395058816,0,6,4,low,0,0.12176104923352413
2,Shih Tzu,low,3.3748729544068943,3760.1087430054586,72.60934761027913,2,15,3,low,0,0.0
4,Pomeranian,medium,4.433905372963872,3604.0859179768627,54.947011255986595,3,6,1,medium,1,0.5369524063308196
13,Bulldog,low,14.857336178399958,10497.175712472868,33.92160799180314,0,9,6,low,0,0.0
14,Poodle,medium,0.7638634799144285,4219.434328874153,24.45465839775483,1,12,1,low,0,0.16509501893840417
8,Bulldog,low,24.402495053977603,5421.653632455326,49.1872000606773,1,11,6,low,0,0.29177436613394725
14,Rottweiler,medium,1.578955966636562,5431.996784126134,49.18351123243482,2,23,3,low,0,0.0
12,Shih Tzu,low,1.1656188414759967,8083.070264745594,97.08082223844342,1,2,3,low,0,0.0
7,Dachshund,medium,2.414497234865294,2230.997946836894,30.081469618293653,4,10,6,medium,1,0.6478447363918072
12,Pomeranian,medium,6.661353744636973,3434.4114641737233,19.791949354517104,1,10,1,medium,1,0.4721446678405667
3,Pomeranian,medium,14.886004128630956,5162.383463092523,22.981518736442496,1,14,1,medium,1,0.547569930850525
7,Pomeranian,medium,3.5202456222881944,2114.2683906096877,31.21655982513241,2,17,3,medium,1,0.5204399240387243
9,Golden Retriever,high,4.7351133508063,2956.074176498297,98.33709505801443,0,4,0,medium,1,0.6557113676118377
4,Golden Retriever,high,19.047984553574636,1328.6646764916852,29.119003890202947,0,5,2,high,2,1.0
9,Chihuahua,medium,10.872884631670736,8941.234816585984,98.3961073817429,2,9,2,low,0,0.21541705307832942
9,Dachshund,medium,1.4085416955413073,1084.06743247425,81.91428545781531,2,16,1,medium,1,0.4203126019993618
14,Rottweiler,medium,5.782455401397201,3119.2505403996283,83.13519733675224,1,12,6,low,0,0.16804789759076172
6,Husky,high,9.166181781989305,2462.8665987719396,37.12618026436428,2,3,6,high,2,0.9121822497792613
11,German Shepherd,high,7.047224329290659,2311.722236798725,44.22627137836621,4,19,1,high,2,0.6681847261676719
6,Pomeranian,medium,0.9346476244875189,3034.3615893777164,48.68543838423445,1,18,5,medium,1,0.3784688357515428
10,Shih Tzu,low,8.416786633218523,12733.468048376368,38.79249521097924,3,23,6,low,0,0.0
5,Golden Retriever,high,4.575186296660062,5029.234799589899,122.78952630046473,5,0,5,medium,1,0.46752520121777863
8,Bulldog,low,4.161323579932356,6776.642393915364,43.214393589097426,2,22,6,low,0,0.0
14,Shih Tzu,low,2.998139154125141,9230.772941346197,29.416100073789803,2,10,3,low,0,0.0
14,Golden Retriever,high,11.130599457105149,5001.2113603327925,27.119700558806468,1,14,2,medium,1,0.6176380579347687
2,German Shepherd,high,1.0269185798452127,4458.447928204429,42.10054067564195,0,18,0,medium,1,0.6443570822827164
9,Golden Retriever,high,0.34068049501492303,5501.6857950412395,121.24004403628959,0,4,3,medium,1,0.37247675045705037
4,Boxer,high,3.8751213541074847,2223.409505378179,74.128016636252,4,1,2,high,2,0.7458607439884707
13,Boxer,high,10.739729843705042,1516.047456150644,104.88289541256181,3,4,0,medium,1,0.6258254114946409
7,Shih Tzu,low,7.943248812893111,2903.2958596951366,8.918418829343368,2,1,4,low,0,0.26922701489315193
12,Chihuahua,medium,0.13159421720107375,5179.4733359579495,29.365827475445954,2,23,4,low,0,0.0
9,Rottweiler,medium,2.071739789584184,2469.976804535017,147.48341934526908,2,11,5,low,0,0.18428850652446271
6,Beagle,high,0.7454516165080527,4445.036848803955,18.544720768850492,0,18,3,high,2,0.6993601807581041
6,Corgi,medium,7.193307141721668,4931.3069156007205,47.1543259669999,4,19,6,medium,1,0.37279088917515146
10,Beagle,high,1.5440309950990008,13854.08216692002,100.85157047500462,2,11,5,low,0,0.0
10,Boxer,high,3.992011618286522,2247.0634814170394,26.519515636821815,2,9,0,high,2,1.0
7,German Shepherd,high,2.008997550387755,4923.204414778448,32.490763391188686,3,17,6,medium,1,0.6568641191417839
13,Rottweiler,medium,1.7597690830717796,3060.206412117784,28.867536171925803,2,8,0,medium,1,0.39021492622764803
9,Dachshund,medium,2.8443955894928226,8451.028141862602,78.52431421232296,1,20,6,low,0,0.0
13,Husky,high,10.933018833731175,6048.83477088433,18.226894961724543,3,22,6,medium,1,0.423719656904815
6,Golden Retriever,high,4.260437454919762,1960.4828479521107,64.35266396103351,3,10,0,high,2,0.942496660135619
14,Boxer,high,0.6294615404420587,2567.2063846986835,62.98867173362778,1,10,3,medium,1,0.6489869632580438
11,Shih Tzu,low,1.7244228809000726,4207.198508021548,46.62347056371612,1,22,0,low,0,0.0
9,Husky,high,26.25034163896828,3270.2724571483477,51.50215564587534,3,21,6,high,2,0.9625339574392154
14,Boxer,high,1.6189994474674232,10121.7017666449,78.99484151780666,3,17,0,low,0,0.02219411433124638
1,Golden Retriever,high,2.325436972451962,6919.822786527027,62.28472759067179,1,15,4,medium,1,0.5678560967058982
4,Shih Tzu,low,3.316890618408438,4458.033421840215,48.37202930491663,4,10,2,low,0,0.15020276506743613
13,Golden Retriever,high,9.3194204063479,1531.9112489875179,52.390226309252945,3,13,2,high,2,0.7324334327267483
3,Boxer,high,2.279602270693479,6927.559894285884,73.62160375155193,2,22,1,low,0,0.28828576814219176
10,German Shepherd,high,14.94713010835685,8117.9597460021,72.5720657616602,2,1,5,medium,1,0.5806110859750044
13,Border Collie,high,1.8339684891167223,866.2784131910206,73.0433537014894,5,4,3,medium,1,0.5959810524400939
13,Labrador,high,5.3564642225476025,3121.516945590817,59.4872115660478,2,17,6,medium,1,0.5532653580585583
1,German Shepherd,high,16.297090558984458,13263.029428298401,59.386632024306294,1,4,6,medium,1,0.42736983022440456
